index,Normalised_ASHP_heat,Normalised_ASHP_elec,Normalised_GSHP_heat,Normalised_GSHP_elec,Normalised_Resistance_heater_heat,Normalised_Resistance_heater_elec,Normalised_Gas_boiler_heat,Normalised_Gas_boiler_gas,UK_daily_average_OAT_[degrees_C]
2013-10-16T18:30:00,6.47E-05,2.33E-05,6.58E-05,2.08E-05,5.88E-05,5.88E-05,9.76E-05,0.000116249,10
2013-10-16T19:00:00,6.33E-05,2.35E-05,6.51E-05,2.06E-05,5.65E-05,5.65E-05,8.44E-05,0.000100525,10
2013-10-16T19:30:00,6.34E-05,2.35E-05,6.51E-05,2.06E-05,5.65E-05,5.65E-05,8.44E-05,0.000100525,10
2013-10-16T20:00:00,6.10E-05,2.33E-05,6.39E-05,2.06E-05,4.94E-05,4.94E-05,6.58E-05,7.84E-05,10
2013-10-16T20:30:00,6.10E-05,2.33E-05,6.39E-05,2.06E-05,4.94E-05,4.94E-05,6.45E-05,7.68E-05,10
2013-10-16T21:00:00,4.98E-05,2.05E-05,5.85E-05,1.99E-05,4.70E-05,4.70E-05,4.01E-05,4.78E-05,10
2013-10-16T21:30:00,4.46E-05,1.87E-05,5.78E-05,1.99E-05,4.32E-05,4.32E-05,3.28E-05,3.91E-05,10
2013-10-16T22:00:00,3.47E-05,1.51E-05,5.52E-05,1.86E-05,3.71E-05,3.71E-05,2.17E-05,2.58E-05,10
2013-10-16T22:30:00,2.88E-05,1.34E-05,5.07E-05,1.75E-05,3.41E-05,3.41E-05,2.17E-05,2.58E-05,10
2013-10-16T23:00:00,2.52E-05,1.28E-05,4.92E-05,1.69E-05,3.27E-05,3.27E-05,1.56E-05,1.86E-05,10
2013-10-16T23:30:00,2.30E-05,1.22E-05,4.86E-05,1.66E-05,3.23E-05,3.23E-05,1.56E-05,1.86E-05,10
2013-10-17T00:00:00,2.69E-05,1.21E-05,4.73E-05,1.76E-05,3.39E-05,3.39E-05,7.79E-06,9.27E-06,11.8
2013-10-17T00:30:00,2.70E-05,1.21E-05,4.79E-05,1.76E-05,4.96E-05,4.96E-05,7.79E-06,9.27E-06,11.8
2013-10-17T01:00:00,2.78E-05,1.21E-05,4.93E-05,1.84E-05,4.96E-05,4.96E-05,7.99E-06,9.51E-06,11.8
2013-10-17T01:30:00,2.73E-05,1.21E-05,4.92E-05,1.84E-05,4.86E-05,4.86E-05,7.99E-06,9.51E-06,11.8
2013-10-17T02:00:00,3.58E-05,1.41E-05,5.42E-05,1.97E-05,4.61E-05,4.61E-05,8.77E-06,1.04E-05,11.8
2013-10-17T02:30:00,3.24E-05,1.32E-05,5.44E-05,1.97E-05,4.38E-05,4.38E-05,8.77E-06,1.04E-05,11.8
2013-10-17T03:00:00,3.99E-05,1.50E-05,5.51E-05,1.97E-05,4.38E-05,4.38E-05,1.06E-05,1.26E-05,11.8
2013-10-17T03:30:00,4.18E-05,1.57E-05,5.58E-05,1.98E-05,4.38E-05,4.38E-05,1.06E-05,1.26E-05,11.8
2013-10-17T04:00:00,5.48E-05,1.93E-05,6.25E-05,2.09E-05,4.38E-05,4.38E-05,2.11E-05,2.51E-05,11.8
2013-10-17T04:30:00,5.41E-05,1.93E-05,6.26E-05,2.09E-05,4.38E-05,4.38E-05,2.92E-05,3.47E-05,11.8
2013-10-17T05:00:00,7.00E-05,2.37E-05,6.93E-05,2.32E-05,4.66E-05,4.66E-05,6.24E-05,7.43E-05,11.8
2013-10-17T05:30:00,7.01E-05,2.38E-05,7.35E-05,2.38E-05,4.71E-05,4.71E-05,6.41E-05,7.63E-05,11.8
2013-10-17T06:00:00,7.27E-05,2.47E-05,7.53E-05,2.48E-05,5.26E-05,5.26E-05,7.50E-05,8.93E-05,11.8
2013-10-17T06:30:00,7.37E-05,2.47E-05,7.53E-05,2.48E-05,5.26E-05,5.26E-05,7.50E-05,8.93E-05,11.8
2013-10-17T07:00:00,7.11E-05,2.38E-05,7.00E-05,2.31E-05,4.83E-05,4.83E-05,7.25E-05,8.63E-05,11.8
2013-10-17T07:30:00,6.93E-05,2.32E-05,6.74E-05,2.20E-05,4.79E-05,4.79E-05,6.55E-05,7.79E-05,11.8
2013-10-17T08:00:00,5.73E-05,2.10E-05,5.51E-05,2.02E-05,4.46E-05,4.46E-05,4.34E-05,5.17E-05,11.8
2013-10-17T08:30:00,5.60E-05,2.00E-05,5.40E-05,2.03E-05,4.46E-05,4.46E-05,4.31E-05,5.13E-05,11.8
2013-10-17T09:00:00,4.72E-05,1.71E-05,4.44E-05,1.77E-05,4.16E-05,4.16E-05,3.45E-05,4.10E-05,11.8
2013-10-17T09:30:00,4.72E-05,1.71E-05,4.21E-05,1.77E-05,4.16E-05,4.16E-05,3.41E-05,4.06E-05,11.8
2013-10-17T10:00:00,4.31E-05,1.62E-05,4.00E-05,1.67E-05,4.16E-05,4.16E-05,2.70E-05,3.22E-05,11.8
2013-10-17T10:30:00,4.27E-05,1.62E-05,3.86E-05,1.57E-05,4.14E-05,4.14E-05,2.70E-05,3.22E-05,11.8
2013-10-17T11:00:00,4.31E-05,1.62E-05,3.32E-05,1.34E-05,4.14E-05,4.14E-05,2.66E-05,3.17E-05,11.8
2013-10-17T11:30:00,4.13E-05,1.53E-05,3.10E-05,1.33E-05,4.12E-05,4.12E-05,2.66E-05,3.17E-05,11.8
2013-10-17T12:00:00,4.10E-05,1.47E-05,2.93E-05,1.28E-05,4.08E-05,4.08E-05,2.66E-05,3.17E-05,11.8
2013-10-17T12:30:00,4.04E-05,1.46E-05,2.83E-05,1.23E-05,4.07E-05,4.07E-05,2.66E-05,3.17E-05,11.8
2013-10-17T13:00:00,4.18E-05,1.53E-05,2.72E-05,1.13E-05,4.07E-05,4.07E-05,2.70E-05,3.22E-05,11.8
2013-10-17T13:30:00,4.18E-05,1.53E-05,2.72E-05,1.13E-05,4.07E-05,4.07E-05,2.70E-05,3.22E-05,11.8
2013-10-17T14:00:00,4.75E-05,1.67E-05,2.77E-05,1.19E-05,4.07E-05,4.07E-05,3.40E-05,4.05E-05,11.8
2013-10-17T14:30:00,4.72E-05,1.67E-05,2.86E-05,1.21E-05,4.07E-05,4.07E-05,3.63E-05,4.32E-05,11.8
2013-10-17T15:00:00,5.48E-05,1.90E-05,3.84E-05,1.46E-05,4.61E-05,4.61E-05,6.58E-05,7.83E-05,11.8
2013-10-17T15:30:00,5.48E-05,1.90E-05,3.85E-05,1.52E-05,4.61E-05,4.61E-05,6.64E-05,7.91E-05,11.8
2013-10-17T16:00:00,5.92E-05,2.11E-05,4.79E-05,1.76E-05,5.62E-05,5.62E-05,9.01E-05,0.000107228,11.8
2013-10-17T16:30:00,5.87E-05,2.06E-05,5.09E-05,1.90E-05,5.71E-05,5.71E-05,9.01E-05,0.000107228,11.8
2013-10-17T17:00:00,5.91E-05,2.11E-05,5.63E-05,1.99E-05,5.96E-05,5.96E-05,9.34E-05,0.000111142,11.8
2013-10-17T17:30:00,5.82E-05,2.02E-05,5.87E-05,2.09E-05,5.99E-05,5.99E-05,9.34E-05,0.000111142,11.8
2013-10-17T18:00:00,5.51E-05,1.91E-05,6.03E-05,2.12E-05,5.99E-05,5.99E-05,9.01E-05,0.000107228,11.8
2013-10-17T18:30:00,5.41E-05,1.91E-05,6.23E-05,2.13E-05,5.99E-05,5.99E-05,9.01E-05,0.000107228,11.8
2013-10-17T19:00:00,5.27E-05,1.87E-05,6.17E-05,2.13E-05,5.75E-05,5.75E-05,7.69E-05,9.15E-05,11.8
2013-10-17T19:30:00,5.28E-05,1.87E-05,6.20E-05,2.13E-05,5.75E-05,5.75E-05,7.69E-05,9.15E-05,11.8
2013-10-17T20:00:00,5.12E-05,1.80E-05,6.01E-05,2.14E-05,4.80E-05,4.80E-05,5.90E-05,7.02E-05,11.8
2013-10-17T20:30:00,5.12E-05,1.80E-05,6.01E-05,2.14E-05,4.80E-05,4.80E-05,5.76E-05,6.86E-05,11.8
2013-10-17T21:00:00,3.93E-05,1.53E-05,5.58E-05,2.01E-05,4.57E-05,4.57E-05,3.50E-05,4.16E-05,11.8
2013-10-17T21:30:00,3.51E-05,1.37E-05,5.49E-05,2.00E-05,4.33E-05,4.33E-05,2.76E-05,3.29E-05,11.8
2013-10-17T22:00:00,2.70E-05,1.19E-05,5.30E-05,1.97E-05,3.72E-05,3.72E-05,1.91E-05,2.27E-05,11.8
2013-10-17T22:30:00,2.42E-05,1.10E-05,5.05E-05,1.90E-05,3.42E-05,3.42E-05,1.91E-05,2.27E-05,11.8
2013-10-17T23:00:00,2.25E-05,1.07E-05,5.01E-05,1.91E-05,3.28E-05,3.28E-05,1.31E-05,1.56E-05,11.8
2013-10-17T23:30:00,2.13E-05,1.00E-05,4.99E-05,1.91E-05,3.24E-05,3.24E-05,1.31E-05,1.56E-05,11.8
2013-10-18T00:00:00,2.52E-05,1.14E-05,4.34E-05,1.74E-05,3.02E-05,3.02E-05,5.06E-06,6.03E-06,12.1
2013-10-18T00:30:00,2.53E-05,1.14E-05,4.34E-05,1.74E-05,4.59E-05,4.59E-05,5.06E-06,6.03E-06,12.1
2013-10-18T01:00:00,2.61E-05,1.16E-05,4.49E-05,1.74E-05,4.59E-05,4.59E-05,5.27E-06,6.27E-06,12.1
2013-10-18T01:30:00,2.56E-05,1.14E-05,4.48E-05,1.74E-05,4.48E-05,4.48E-05,5.27E-06,6.27E-06,12.1
2013-10-18T02:00:00,3.40E-05,1.35E-05,5.07E-05,1.85E-05,4.24E-05,4.24E-05,6.05E-06,7.20E-06,12.1
2013-10-18T02:30:00,3.06E-05,1.26E-05,5.14E-05,1.86E-05,4.01E-05,4.01E-05,6.05E-06,7.20E-06,12.1
2013-10-18T03:00:00,3.86E-05,1.47E-05,5.20E-05,1.86E-05,4.01E-05,4.01E-05,7.89E-06,9.40E-06,12.1
2013-10-18T03:30:00,4.05E-05,1.49E-05,5.27E-05,1.88E-05,4.01E-05,4.01E-05,7.89E-06,9.40E-06,12.1
2013-10-18T04:00:00,5.17E-05,1.82E-05,5.87E-05,2.01E-05,4.01E-05,4.01E-05,2.14E-05,2.55E-05,12.1
2013-10-18T04:30:00,5.10E-05,1.79E-05,5.88E-05,2.01E-05,4.01E-05,4.01E-05,2.95E-05,3.51E-05,12.1
2013-10-18T05:00:00,6.61E-05,2.28E-05,6.53E-05,2.07E-05,4.51E-05,4.51E-05,5.22E-05,6.21E-05,12.1
2013-10-18T05:30:00,6.61E-05,2.29E-05,7.00E-05,2.28E-05,4.55E-05,4.55E-05,5.38E-05,6.41E-05,12.1
2013-10-18T06:00:00,6.81E-05,2.32E-05,7.14E-05,2.32E-05,5.10E-05,5.10E-05,6.47E-05,7.70E-05,12.1
2013-10-18T06:30:00,6.93E-05,2.32E-05,7.14E-05,2.32E-05,5.10E-05,5.10E-05,6.47E-05,7.70E-05,12.1
2013-10-18T07:00:00,6.55E-05,2.28E-05,6.73E-05,2.18E-05,4.67E-05,4.67E-05,6.22E-05,7.41E-05,12.1
2013-10-18T07:30:00,6.37E-05,2.22E-05,6.60E-05,2.15E-05,4.63E-05,4.63E-05,5.52E-05,6.57E-05,12.1
2013-10-18T08:00:00,5.38E-05,1.96E-05,5.46E-05,1.96E-05,4.09E-05,4.09E-05,3.92E-05,4.67E-05,12.1
2013-10-18T08:30:00,5.28E-05,1.90E-05,5.34E-05,1.94E-05,4.09E-05,4.09E-05,3.89E-05,4.63E-05,12.1
2013-10-18T09:00:00,4.54E-05,1.68E-05,4.63E-05,1.80E-05,3.85E-05,3.85E-05,3.08E-05,3.66E-05,12.1
2013-10-18T09:30:00,4.54E-05,1.68E-05,4.44E-05,1.76E-05,3.85E-05,3.85E-05,3.05E-05,3.63E-05,12.1
2013-10-18T10:00:00,4.22E-05,1.55E-05,4.14E-05,1.72E-05,3.85E-05,3.85E-05,2.40E-05,2.86E-05,12.1
2013-10-18T10:30:00,4.18E-05,1.55E-05,3.93E-05,1.60E-05,3.83E-05,3.83E-05,2.40E-05,2.86E-05,12.1
2013-10-18T11:00:00,4.22E-05,1.55E-05,3.42E-05,1.42E-05,3.83E-05,3.83E-05,2.36E-05,2.81E-05,12.1
2013-10-18T11:30:00,4.04E-05,1.46E-05,3.18E-05,1.37E-05,3.81E-05,3.81E-05,2.36E-05,2.81E-05,12.1
2013-10-18T12:00:00,4.01E-05,1.46E-05,3.01E-05,1.31E-05,3.77E-05,3.77E-05,2.36E-05,2.81E-05,12.1
2013-10-18T12:30:00,3.99E-05,1.46E-05,2.92E-05,1.31E-05,3.77E-05,3.77E-05,2.36E-05,2.81E-05,12.1
2013-10-18T13:00:00,4.10E-05,1.45E-05,2.95E-05,1.30E-05,3.77E-05,3.77E-05,2.40E-05,2.86E-05,12.1
2013-10-18T13:30:00,4.10E-05,1.45E-05,2.95E-05,1.30E-05,3.77E-05,3.77E-05,2.40E-05,2.86E-05,12.1
2013-10-18T14:00:00,4.61E-05,1.64E-05,3.01E-05,1.31E-05,3.77E-05,3.77E-05,3.03E-05,3.61E-05,12.1
2013-10-18T14:30:00,4.59E-05,1.64E-05,3.08E-05,1.33E-05,3.77E-05,3.77E-05,3.26E-05,3.88E-05,12.1
2013-10-18T15:00:00,5.34E-05,1.86E-05,3.93E-05,1.57E-05,4.65E-05,4.65E-05,5.75E-05,6.85E-05,12.1
2013-10-18T15:30:00,5.34E-05,1.86E-05,3.94E-05,1.57E-05,4.65E-05,4.65E-05,5.81E-05,6.92E-05,12.1
2013-10-18T16:00:00,5.75E-05,2.01E-05,4.78E-05,1.75E-05,5.54E-05,5.54E-05,8.18E-05,9.74E-05,12.1
2013-10-18T16:30:00,5.69E-05,1.96E-05,4.87E-05,1.81E-05,5.63E-05,5.63E-05,8.18E-05,9.74E-05,12.1
2013-10-18T17:00:00,5.75E-05,2.01E-05,5.31E-05,1.90E-05,5.89E-05,5.89E-05,8.51E-05,0.000101302,12.1
2013-10-18T17:30:00,5.66E-05,1.96E-05,5.55E-05,1.94E-05,5.91E-05,5.91E-05,8.51E-05,0.000101302,12.1
2013-10-18T18:00:00,5.35E-05,1.87E-05,5.72E-05,1.98E-05,5.91E-05,5.91E-05,8.18E-05,9.74E-05,12.1
2013-10-18T18:30:00,5.25E-05,1.85E-05,5.82E-05,2.06E-05,5.91E-05,5.91E-05,8.18E-05,9.74E-05,12.1
2013-10-18T19:00:00,5.11E-05,1.77E-05,5.76E-05,2.00E-05,5.68E-05,5.68E-05,6.86E-05,8.17E-05,12.1
2013-10-18T19:30:00,5.12E-05,1.77E-05,5.76E-05,2.00E-05,5.68E-05,5.68E-05,6.86E-05,8.17E-05,12.1
2013-10-18T20:00:00,5.00E-05,1.78E-05,5.63E-05,1.97E-05,4.84E-05,4.84E-05,4.81E-05,5.72E-05,12.1
2013-10-18T20:30:00,5.00E-05,1.78E-05,5.63E-05,1.97E-05,4.84E-05,4.84E-05,4.67E-05,5.56E-05,12.1
2013-10-18T21:00:00,3.74E-05,1.40E-05,5.21E-05,1.89E-05,4.19E-05,4.19E-05,2.81E-05,3.35E-05,12.1
2013-10-18T21:30:00,3.34E-05,1.33E-05,5.04E-05,1.87E-05,3.95E-05,3.95E-05,2.08E-05,2.48E-05,12.1
2013-10-18T22:00:00,2.58E-05,1.11E-05,4.76E-05,1.77E-05,3.49E-05,3.49E-05,1.10E-05,1.31E-05,12.1
2013-10-18T22:30:00,2.31E-05,1.07E-05,4.54E-05,1.77E-05,3.19E-05,3.19E-05,1.10E-05,1.31E-05,12.1
2013-10-18T23:00:00,2.17E-05,1.04E-05,4.45E-05,1.75E-05,3.05E-05,3.05E-05,5.97E-06,7.11E-06,12.1
2013-10-18T23:30:00,2.05E-05,9.54E-06,4.43E-05,1.75E-05,3.01E-05,3.01E-05,5.97E-06,7.11E-06,12.1
2013-10-19T00:00:00,2.03E-05,9.62E-06,3.26E-05,1.38E-05,2.63E-05,2.63E-05,3.41E-06,4.06E-06,13.6
2013-10-19T00:30:00,2.04E-05,9.62E-06,3.17E-05,1.37E-05,4.07E-05,4.07E-05,3.41E-06,4.06E-06,13.6
2013-10-19T01:00:00,2.08E-05,9.62E-06,3.32E-05,1.38E-05,4.07E-05,4.07E-05,3.62E-06,4.31E-06,13.6
2013-10-19T01:30:00,2.04E-05,9.62E-06,3.31E-05,1.38E-05,3.96E-05,3.96E-05,3.62E-06,4.31E-06,13.6
2013-10-19T02:00:00,2.82E-05,1.17E-05,3.73E-05,1.53E-05,3.84E-05,3.84E-05,4.40E-06,5.23E-06,13.6
2013-10-19T02:30:00,2.48E-05,1.11E-05,3.80E-05,1.53E-05,3.62E-05,3.62E-05,4.40E-06,5.23E-06,13.6
2013-10-19T03:00:00,3.19E-05,1.20E-05,3.82E-05,1.53E-05,3.62E-05,3.62E-05,5.45E-06,6.49E-06,13.6
2013-10-19T03:30:00,3.39E-05,1.30E-05,3.88E-05,1.59E-05,3.62E-05,3.62E-05,5.45E-06,6.49E-06,13.6
2013-10-19T04:00:00,4.31E-05,1.60E-05,4.37E-05,1.63E-05,3.63E-05,3.63E-05,1.59E-05,1.90E-05,13.6
2013-10-19T04:30:00,4.22E-05,1.55E-05,4.38E-05,1.61E-05,3.63E-05,3.63E-05,2.32E-05,2.76E-05,13.6
2013-10-19T05:00:00,4.93E-05,1.71E-05,5.15E-05,1.72E-05,4.10E-05,4.10E-05,4.20E-05,5.00E-05,13.6
2013-10-19T05:30:00,4.93E-05,1.72E-05,5.67E-05,1.84E-05,4.15E-05,4.15E-05,4.41E-05,5.25E-05,13.6
2013-10-19T06:00:00,5.14E-05,1.76E-05,5.58E-05,1.81E-05,4.50E-05,4.50E-05,5.50E-05,6.54E-05,13.6
2013-10-19T06:30:00,5.22E-05,1.85E-05,5.58E-05,1.81E-05,4.50E-05,4.50E-05,5.50E-05,6.54E-05,13.6
2013-10-19T07:00:00,5.01E-05,1.75E-05,5.00E-05,1.84E-05,4.27E-05,4.27E-05,5.25E-05,6.25E-05,13.6
2013-10-19T07:30:00,4.97E-05,1.75E-05,4.90E-05,1.79E-05,4.23E-05,4.23E-05,4.76E-05,5.66E-05,13.6
2013-10-19T08:00:00,4.36E-05,1.66E-05,4.00E-05,1.67E-05,3.89E-05,3.89E-05,3.65E-05,4.35E-05,13.6
2013-10-19T08:30:00,4.28E-05,1.63E-05,3.73E-05,1.53E-05,3.89E-05,3.89E-05,3.62E-05,4.31E-05,13.6
2013-10-19T09:00:00,3.84E-05,1.44E-05,3.33E-05,1.43E-05,3.85E-05,3.85E-05,2.81E-05,3.34E-05,13.6
2013-10-19T09:30:00,3.84E-05,1.44E-05,3.15E-05,1.42E-05,3.85E-05,3.85E-05,2.78E-05,3.30E-05,13.6
2013-10-19T10:00:00,3.62E-05,1.35E-05,3.00E-05,1.37E-05,3.85E-05,3.85E-05,2.30E-05,2.73E-05,13.6
2013-10-19T10:30:00,3.54E-05,1.30E-05,2.74E-05,1.31E-05,3.83E-05,3.83E-05,2.30E-05,2.73E-05,13.6
2013-10-19T11:00:00,3.62E-05,1.35E-05,2.32E-05,1.23E-05,3.83E-05,3.83E-05,2.35E-05,2.79E-05,13.6
2013-10-19T11:30:00,3.47E-05,1.30E-05,2.12E-05,1.20E-05,3.85E-05,3.85E-05,2.35E-05,2.79E-05,13.6
2013-10-19T12:00:00,3.44E-05,1.26E-05,2.02E-05,1.14E-05,3.81E-05,3.81E-05,2.35E-05,2.79E-05,13.6
2013-10-19T12:30:00,3.40E-05,1.26E-05,1.93E-05,1.08E-05,3.80E-05,3.80E-05,2.35E-05,2.79E-05,13.6
2013-10-19T13:00:00,3.54E-05,1.28E-05,1.96E-05,1.10E-05,3.80E-05,3.80E-05,2.30E-05,2.73E-05,13.6
2013-10-19T13:30:00,3.54E-05,1.28E-05,1.96E-05,1.10E-05,3.80E-05,3.80E-05,2.30E-05,2.73E-05,13.6
2013-10-19T14:00:00,3.89E-05,1.42E-05,2.06E-05,1.15E-05,3.80E-05,3.80E-05,2.84E-05,3.38E-05,13.6
2013-10-19T14:30:00,3.86E-05,1.41E-05,2.13E-05,1.16E-05,3.80E-05,3.80E-05,3.04E-05,3.62E-05,13.6
2013-10-19T15:00:00,4.45E-05,1.59E-05,2.81E-05,1.23E-05,4.60E-05,4.60E-05,5.00E-05,5.95E-05,13.6
2013-10-19T15:30:00,4.45E-05,1.59E-05,2.82E-05,1.25E-05,4.60E-05,4.60E-05,5.06E-05,6.02E-05,13.6
2013-10-19T16:00:00,4.84E-05,1.66E-05,3.41E-05,1.40E-05,5.48E-05,5.48E-05,7.61E-05,9.06E-05,13.6
2013-10-19T16:30:00,4.79E-05,1.66E-05,3.46E-05,1.40E-05,5.53E-05,5.53E-05,7.61E-05,9.06E-05,13.6
2013-10-19T17:00:00,4.84E-05,1.66E-05,3.84E-05,1.47E-05,5.76E-05,5.76E-05,7.94E-05,9.45E-05,13.6
2013-10-19T17:30:00,4.76E-05,1.64E-05,4.10E-05,1.64E-05,5.78E-05,5.78E-05,7.94E-05,9.45E-05,13.6
2013-10-19T18:00:00,4.46E-05,1.63E-05,4.30E-05,1.73E-05,5.78E-05,5.78E-05,7.61E-05,9.06E-05,13.6
2013-10-19T18:30:00,4.37E-05,1.60E-05,4.41E-05,1.72E-05,5.78E-05,5.78E-05,7.61E-05,9.06E-05,13.6
2013-10-19T19:00:00,4.30E-05,1.56E-05,4.37E-05,1.74E-05,5.55E-05,5.55E-05,6.11E-05,7.27E-05,13.6
2013-10-19T19:30:00,4.30E-05,1.56E-05,4.37E-05,1.74E-05,5.55E-05,5.55E-05,6.11E-05,7.27E-05,13.6
2013-10-19T20:00:00,4.10E-05,1.45E-05,4.34E-05,1.78E-05,4.65E-05,4.65E-05,4.21E-05,5.01E-05,13.6
2013-10-19T20:30:00,4.10E-05,1.45E-05,4.34E-05,1.78E-05,4.65E-05,4.65E-05,4.10E-05,4.88E-05,13.6
2013-10-19T21:00:00,3.14E-05,1.23E-05,3.97E-05,1.67E-05,3.83E-05,3.83E-05,2.72E-05,3.23E-05,13.6
2013-10-19T21:30:00,2.78E-05,1.14E-05,3.79E-05,1.57E-05,3.69E-05,3.69E-05,1.98E-05,2.36E-05,13.6
2013-10-19T22:00:00,2.11E-05,9.28E-06,3.63E-05,1.51E-05,3.44E-05,3.44E-05,9.44E-06,1.12E-05,13.6
2013-10-19T22:30:00,1.89E-05,8.93E-06,3.39E-05,1.46E-05,3.14E-05,3.14E-05,9.44E-06,1.12E-05,13.6
2013-10-19T23:00:00,1.82E-05,9.06E-06,3.30E-05,1.43E-05,3.00E-05,3.00E-05,4.44E-06,5.28E-06,13.6
2013-10-19T23:30:00,1.70E-05,8.96E-06,3.17E-05,1.42E-05,2.96E-05,2.96E-05,4.44E-06,5.28E-06,13.6
2013-10-20T00:00:00,2.10E-05,9.67E-06,3.48E-05,1.41E-05,2.63E-05,2.63E-05,3.41E-06,4.06E-06,13.8
2013-10-20T00:30:00,2.11E-05,9.67E-06,3.46E-05,1.41E-05,4.07E-05,4.07E-05,3.41E-06,4.06E-06,13.8
2013-10-20T01:00:00,2.14E-05,1.00E-05,3.58E-05,1.41E-05,4.07E-05,4.07E-05,3.62E-06,4.31E-06,13.8
2013-10-20T01:30:00,2.09E-05,9.67E-06,3.57E-05,1.41E-05,3.96E-05,3.96E-05,3.62E-06,4.31E-06,13.8
2013-10-20T02:00:00,2.88E-05,1.22E-05,3.89E-05,1.60E-05,3.84E-05,3.84E-05,4.40E-06,5.23E-06,13.8
2013-10-20T02:30:00,2.54E-05,1.14E-05,3.91E-05,1.60E-05,3.62E-05,3.62E-05,4.40E-06,5.23E-06,13.8
2013-10-20T03:00:00,3.27E-05,1.25E-05,3.94E-05,1.60E-05,3.62E-05,3.62E-05,5.45E-06,6.49E-06,13.8
2013-10-20T03:30:00,3.47E-05,1.33E-05,4.00E-05,1.64E-05,3.62E-05,3.62E-05,5.45E-06,6.49E-06,13.8
2013-10-20T04:00:00,4.35E-05,1.65E-05,4.54E-05,1.62E-05,3.63E-05,3.63E-05,1.59E-05,1.90E-05,13.8
2013-10-20T04:30:00,4.24E-05,1.59E-05,4.56E-05,1.63E-05,3.63E-05,3.63E-05,2.32E-05,2.76E-05,13.8
2013-10-20T05:00:00,4.93E-05,1.72E-05,5.12E-05,1.72E-05,4.10E-05,4.10E-05,4.08E-05,4.86E-05,13.8
2013-10-20T05:30:00,4.94E-05,1.72E-05,5.60E-05,1.80E-05,4.15E-05,4.15E-05,4.29E-05,5.10E-05,13.8
2013-10-20T06:00:00,5.16E-05,1.76E-05,5.65E-05,1.84E-05,4.50E-05,4.50E-05,5.38E-05,6.40E-05,13.8
2013-10-20T06:30:00,5.25E-05,1.85E-05,5.65E-05,1.84E-05,4.50E-05,4.50E-05,5.38E-05,6.40E-05,13.8
2013-10-20T07:00:00,5.17E-05,1.79E-05,4.78E-05,1.68E-05,4.27E-05,4.27E-05,5.13E-05,6.11E-05,13.8
2013-10-20T07:30:00,5.13E-05,1.76E-05,4.66E-05,1.68E-05,4.23E-05,4.23E-05,4.64E-05,5.52E-05,13.8
2013-10-20T08:00:00,4.52E-05,1.70E-05,3.87E-05,1.53E-05,3.89E-05,3.89E-05,3.53E-05,4.21E-05,13.8
2013-10-20T08:30:00,4.43E-05,1.67E-05,3.62E-05,1.42E-05,3.89E-05,3.89E-05,3.50E-05,4.17E-05,13.8
2013-10-20T09:00:00,4.03E-05,1.47E-05,3.24E-05,1.38E-05,3.85E-05,3.85E-05,2.69E-05,3.20E-05,13.8
2013-10-20T09:30:00,4.03E-05,1.47E-05,3.06E-05,1.31E-05,3.85E-05,3.85E-05,2.66E-05,3.16E-05,13.8
2013-10-20T10:00:00,3.75E-05,1.36E-05,2.92E-05,1.32E-05,3.85E-05,3.85E-05,2.18E-05,2.59E-05,13.8
2013-10-20T10:30:00,3.68E-05,1.35E-05,2.66E-05,1.13E-05,3.83E-05,3.83E-05,2.18E-05,2.59E-05,13.8
2013-10-20T11:00:00,3.71E-05,1.35E-05,2.30E-05,1.11E-05,3.83E-05,3.83E-05,2.23E-05,2.65E-05,13.8
2013-10-20T11:30:00,3.52E-05,1.30E-05,2.06E-05,1.02E-05,3.85E-05,3.85E-05,2.23E-05,2.65E-05,13.8
2013-10-20T12:00:00,3.49E-05,1.29E-05,1.94E-05,9.50E-06,3.87E-05,3.87E-05,2.23E-05,2.65E-05,13.8
2013-10-20T12:30:00,3.45E-05,1.29E-05,1.86E-05,8.81E-06,3.86E-05,3.86E-05,2.23E-05,2.65E-05,13.8
2013-10-20T13:00:00,3.60E-05,1.32E-05,1.90E-05,8.50E-06,3.86E-05,3.86E-05,2.18E-05,2.59E-05,13.8
2013-10-20T13:30:00,3.60E-05,1.32E-05,1.90E-05,8.50E-06,3.86E-05,3.86E-05,2.18E-05,2.59E-05,13.8
2013-10-20T14:00:00,3.94E-05,1.43E-05,2.00E-05,8.89E-06,3.86E-05,3.86E-05,2.72E-05,3.24E-05,13.8
2013-10-20T14:30:00,3.88E-05,1.43E-05,2.06E-05,9.45E-06,3.86E-05,3.86E-05,2.87E-05,3.42E-05,13.8
2013-10-20T15:00:00,4.44E-05,1.59E-05,2.47E-05,9.69E-06,4.65E-05,4.65E-05,4.83E-05,5.74E-05,13.8
2013-10-20T15:30:00,4.44E-05,1.59E-05,2.47E-05,9.69E-06,4.65E-05,4.65E-05,4.89E-05,5.82E-05,13.8
2013-10-20T16:00:00,4.77E-05,1.66E-05,3.13E-05,1.25E-05,5.54E-05,5.54E-05,7.44E-05,8.85E-05,13.8
2013-10-20T16:30:00,4.71E-05,1.64E-05,3.17E-05,1.25E-05,5.53E-05,5.53E-05,7.44E-05,8.85E-05,13.8
2013-10-20T17:00:00,4.75E-05,1.65E-05,3.63E-05,1.33E-05,5.76E-05,5.76E-05,7.77E-05,9.25E-05,13.8
